condition12.thisRepN,condition12.thisTrialN,condition12.thisN,condition12.thisIndex,condition11.thisRepN,condition11.thisTrialN,condition11.thisN,condition11.thisIndex,condition10.thisRepN,condition10.thisTrialN,condition10.thisN,condition10.thisIndex,condition9.thisRepN,condition9.thisTrialN,condition9.thisN,condition9.thisIndex,condition8.thisRepN,condition8.thisTrialN,condition8.thisN,condition8.thisIndex,condition7.thisRepN,condition7.thisTrialN,condition7.thisN,condition7.thisIndex,condition6.thisRepN,condition6.thisTrialN,condition6.thisN,condition6.thisIndex,condition5.thisRepN,condition5.thisTrialN,condition5.thisN,condition5.thisIndex,condition4.thisRepN,condition4.thisTrialN,condition4.thisN,condition4.thisIndex,condition3.thisRepN,condition3.thisTrialN,condition3.thisN,condition3.thisIndex,condition2.thisRepN,condition2.thisTrialN,condition2.thisN,condition2.thisIndex,condition1.thisRepN,condition1.thisTrialN,condition1.thisN,condition1.thisIndex,thisRow.t,notes,InsFrame.started,key_resp.started,InsFrame.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prepare.started,condition,key_resp_6.started,ins_1back.started,pic_01png_2.started,prepare.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Stim.started,ans,image_bac.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,feedback.started,image_bac_2.started,msg_response.started,fixation_img.started,feedback.stopped,image_bac_2.stopped,msg_response.stopped,fixation_img.stopped,ins_2back.started,pic_02png_2.started,thanks.started,text_3.started,key_resp_3.started,thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,年级,班级,性别,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,385.5428885520005,,,,,,,,,,,,,,,,,385.5244735790002,f,385.5428885520005,385.89290122500006,j,0,0.3560038010000426,None,385.8936108100006,385.90994889300055,385.90994889300055,385.90994889300055,386.40775286700045,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,386.4262317700004,,,,,,,,,,,,,,,,,386.4082166490007,j,386.4262317700004,386.7600950340002,j,1,0.3442591339999126,None,386.7610068940003,386.77626117600084,386.77626117600084,386.77626117600084,387.273603353,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,387.29321296500075,,,,,,,,,,,,,,,,,387.2740646750008,j,387.29321296500075,387.54586107700015,j,1,0.2488199320005151,None,387.5465603880002,387.55803317700065,387.55803317700065,387.55803317700065,388.04152395800065,388.0594646940008,388.0594646940008,388.0594646940008,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,388.0594646940008,,,,,,,,,,,,,,,,,388.04197783900054,f,388.0594646940008,388.44227184900046,j,0,0.3707302519997029,None,388.4429889720004,388.46090750500025,388.46090750500025,388.46090750500025,388.95621758200014,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,388.97585697200066,,,,,,,,,,,,,,,,,388.9573275900002,j,388.97585697200066,389.18172955000045,j,1,0.20249250199958624,None,389.1824433090005,389.1970363950004,389.1970363950004,389.1970363950004,389.69034354500036,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,389.70903004200045,,,,,,,,,,,,,,,,,389.6908155250003,f,389.70903004200045,390.14284679499997,j,0,0.4443619240000771,None,390.143583952,390.15991746800046,390.15991746800046,390.15991746800046,390.6572077330002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,390.6753880940005,,,,,,,,,,,,,,,,,390.6576635930005,f,390.6753880940005,391.12572007700055,j,0,0.4460680140000477,None,391.12649566300024,391.1401191220002,391.1401191220002,391.1401191220002,391.62427837700034,391.6435960970002,391.6435960970002,391.6435960970002,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,391.6435960970002,,,,,,,,,,,,,,,,,391.62472731900016,j,391.6435960970002,392.07594975100073,j,1,0.4432607429998825,None,392.0767335420005,392.0940834060002,392.0940834060002,392.0940834060002,392.590513786,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,392.6100155010008,,,,,,,,,,,,,,,,,392.5909663700004,j,392.6100155010008,393.09195689600074,j,1,0.48413595500005613,None,393.09267207000084,393.1071060970007,393.1071060970007,393.1071060970007,393.5913481060006,393.60929497600046,393.60929497600046,393.60929497600046,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,393.60929497600046,,,,,,,,,,,,,,,,,393.59185740000066,f,393.60929497600046,393.9128818880008,j,0,0.29823005799971725,None,393.9136778510001,393.9287139390008,393.9287139390008,393.9287139390008,394.4240458210006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,394.4438649540007,,,,,,,,,,,,,,,,,394.4245018490001,j,394.4438649540007,394.74443219300065,j,1,0.30355929199959064,None,394.74512588500056,394.7623911950004,394.7623911950004,394.7623911950004,395.25662537800054,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,395.2766434510004,,,,,,,,,,,,,,,,,395.25710423300006,j,395.2766434510004,395.7920729510006,j,1,0.5209409589997449,None,395.7927807650003,395.8069844650008,395.8069844650008,395.8069844650008,396.29120188600064,396.30966078800066,396.30966078800066,396.30966078800066,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,396.30966078800066,,,,,,,,,,,,,,,,,396.2916526200006,f,396.30966078800066,396.6586135610005,j,0,0.3472510029996556,None,396.65932785900077,396.67837793800027,396.67837793800027,396.67837793800027,397.1734527540002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,397.1937713570005,,,,,,,,,,,,,,,,,397.1739312960008,j,397.1937713570005,397.5424316620001,j,1,0.345032084000195,None,397.54312234700046,397.55710639300014,397.55710639300014,397.55710639300014,398.04114786800073,398.05905179100046,398.05905179100046,398.05905179100046,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,398.05905179100046,,,,,,,,,,,,,,,,,398.0416129360001,j,398.05905179100046,398.36227559000054,j,1,0.29610373900050035,None,398.36296675200083,398.3748133020008,398.3748133020008,398.3748133020008,398.8743915770001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,398.89218843900017,,,,,,,,,,,,,,,,,398.87484302400026,f,398.89218843900017,399.20849474400075,j,0,0.3159390259997963,None,399.2091965090003,399.2274680980008,399.2274680980008,399.2274680980008,399.7238583410008,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,399.7431326850001,,,,,,,,,,,,,,,,,399.724308973,j,399.7431326850001,400.1755632890008,j,1,0.4413601850001214,None,400.1762653600008,400.1924149210008,400.1924149210008,400.1924149210008,400.6903737090006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,,,,,400.7095866990003,,,,,,,,,,,,,,,,,400.69084110900076,j,400.7095866990003,401.2428222160006,j,1,0.5378642579998996,None,401.24353082000016,401.25764770000023,401.25764770000023,401.25764770000023,401.7414564190003,401.759437963,401.759437963,401.759437963,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,35,0,,,,,401.759437963,,,,,,,,,,,,,,,,,401.7419089140003,f,401.759437963,402.157994485,j,0,0.39388748399960605,None,402.15870435500074,402.17401244100074,402.17401244100074,402.17401244100074,402.65774152800077,402.6770232630006,402.6770232630006,402.6770232630006,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,36,0,,,,,402.6770232630006,,,,,,,,,,,,,,,,,402.65819420800017,j,402.6770232630006,403.09293530500054,j,1,0.413633547000245,None,403.0937889710003,403.11192162600037,403.11192162600037,403.11192162600037,403.60703895200004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,37,0,,,,,403.62590999000076,,,,,,,,,,,,,,,,,403.6075214950006,j,403.62590999000076,404.10835835800026,j,1,0.48279080700012855,None,404.1091403070004,404.1244086790002,404.1244086790002,404.1244086790002,404.60833953100064,404.6268283290001,404.6268283290001,404.6268283290001,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,38,0,,,,,404.6268283290001,,,,,,,,,,,,,,,,,404.60879380200004,f,404.6268283290001,405.1751670250005,j,0,0.5504803489993719,None,405.17592790100025,405.19373850900047,405.19373850900047,405.19373850900047,405.69028820900076,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,39,0,,,,,405.7096386060002,,,,,,,,,,,,,,,,,405.69073511200077,j,405.7096386060002,406.2751559900007,j,1,0.5617062920000535,None,406.2758703080008,406.29078035400016,406.29078035400016,406.29078035400016,406.77415736700004,406.79014752400053,406.79014752400053,406.79014752400053,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.77422247699997,"{'i=': 1, 'n=': 2, 'len=': 18, 'fix=': 9}",406.79014752400053,,406.79014752400053,407.6254752500008,space,0.8230093980000674,None,,,,,,,,,,,,,,,,,406.79014752400053,406.79014752400053,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,407.64926434100016,,,,,,,,,,,,,,,,,407.62670865200016,j,407.64926434100016,408.17551189000005,j,1,0.5292244739994203,None,408.17645498100046,408.19039007300034,408.19039007300034,408.19039007300034,408.67427934900024,408.69372528700023,408.69372528700023,408.69372528700023,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,408.69372528700023,,,,,,,,,,,,,,,,,408.674765838,j,408.69372528700023,409.2254856270001,j,1,0.5395086250000531,None,409.2262217180005,409.24368591800066,409.24368591800066,409.24368591800066,409.73985696399996,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,409.7592100460006,,,,,,,,,,,,,,,,,409.7403104980003,f,409.7592100460006,410.06148960500013,j,0,0.3137709590000668,None,410.0622127860006,410.0793579610008,410.0793579610008,410.0793579610008,410.5734566180008,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,410.5920806190006,,,,,,,,,,,,,,,,,410.5739196780005,j,410.5920806190006,411.0428075180007,j,1,0.46110048499940604,None,411.0435796090005,411.0610126770007,411.0610126770007,411.0610126770007,411.55731601700063,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,411.5764135640002,,,,,,,,,,,,,,,,,411.55787506400065,j,411.5764135640002,411.95837778500027,j,1,0.38670282299972314,None,411.95908314900043,411.97448053300013,411.97448053300013,411.97448053300013,412.4735771860005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,412.49267113300084,,,,,,,,,,,,,,,,,412.4740599300003,f,412.49267113300084,412.89230246900024,j,0,0.39505827399989357,None,412.89308031200017,412.9096865900001,412.9096865900001,412.9096865900001,413.40729887400084,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,413.4270084720001,,,,,,,,,,,,,,,,,413.40778132000014,j,413.4270084720001,413.8250867220004,j,1,0.4011297189999823,None,413.82579888500004,413.84293939800045,413.84293939800045,413.84293939800045,414.3402413090007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,414.35883699900023,,,,,,,,,,,,,,,,,414.3407004970004,j,414.35883699900023,414.59518216000015,j,1,0.24630485999932716,None,414.5958861050003,414.61178922,414.61178922,414.61178922,415.1076212220005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,415.1266225400004,,,,,,,,,,,,,,,,,415.10808236900084,f,415.1266225400004,415.5600137600004,j,0,0.44023569599994516,None,415.56072454400055,415.57753305200004,415.57753305200004,415.57753305200004,416.07392021600026,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,416.0919047160005,,,,,,,,,,,,,,,,,416.07438534800076,j,416.0919047160005,416.6256954650007,j,1,0.5294268679999732,None,416.62644055800047,416.6439744020008,416.6439744020008,416.6439744020008,417.1406684580006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,417.1601914850007,,,,,,,,,,,,,,,,,417.1411173640008,f,417.1601914850007,417.75824018500043,j,0,0.5989775950001786,None,417.75894333200085,417.7769328430004,417.7769328430004,417.7769328430004,418.27335618300003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,418.29206397300004,,,,,,,,,,,,,,,,,418.27383432900024,f,418.29206397300004,418.62552012500055,j,0,0.3444484410001678,None,418.62623650500063,418.6558123570003,418.6558123570003,418.6558123570003,419.1402707340003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,419.158892595,,,,,,,,,,,,,,,,,419.14073509300033,j,419.158892595,419.5082895980004,j,1,0.3448833949996697,None,419.5089917690002,419.5257700960001,419.5257700960001,419.5257700960001,420.0232730130001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,420.0435406230008,,,,,,,,,,,,,,,,,420.0237534800008,j,420.0435406230008,420.4249148450008,j,1,0.38618798700008483,None,420.42561127299996,420.4414537290004,420.4414537290004,420.4414537290004,420.94017470700055,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,420.9581976490008,,,,,,,,,,,,,,,,,420.9406477960001,f,420.9581976490008,421.45915518900074,j,0,0.5080986189996111,None,421.45986241100036,421.47844657600035,421.47844657600035,421.47844657600035,421.97300307000023,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,421.99320426600025,,,,,,,,,,,,,,,,,421.97352302500076,j,421.99320426600025,422.35802681100085,j,1,0.36827021699991747,None,422.3587242140002,422.3770510940003,422.3770510940003,422.3770510940003,422.8734410090001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,422.892224231,,,,,,,,,,,,,,,,,422.8739215990008,j,422.892224231,423.2082340650004,j,1,0.321112458999778,None,423.2089389700004,423.22606473400083,423.22606473400083,423.22606473400083,423.7237056390004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,423.7430512010005,,,,,,,,,,,,,,,,,423.7241910340008,f,423.7430512010005,424.1581040020001,j,0,0.4208230720005304,None,424.15880112000013,424.1758762220006,424.1758762220006,424.1758762220006,424.6737030690001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,424.69273027800045,,,,,,,,,,,,,,,,,424.674162669,j,424.69273027800045,425.2096143460003,j,1,0.5254214400001729,None,425.21052333900025,425.23021944300035,425.23021944300035,425.23021944300035,425.7237612810004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,425.81531801300025,,,,,,,,,,,,,,,,,425.7242779900007,j,425.81531801300025,426.1104937600003,j,1,0.3043363599999793,None,426.11124985100014,426.1267846010005,426.1267846010005,426.1267846010005,426.624171124,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,426.64198267400025,,,,,,,,,,,,,,,,,426.624638278,f,426.64198267400025,426.9750604480005,j,0,0.3370304549998764,None,426.9757759240001,426.99354562999997,426.99354562999997,426.99354562999997,427.49008703100026,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,427.5083365340006,,,,,,,,,,,,,,,,,427.49056027500046,j,427.5083365340006,427.8420133520003,j,1,0.342999167999551,None,427.8427263530002,427.8612055780004,427.8612055780004,427.8612055780004,428.3564447680001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,428.37658928100063,,,,,,,,,,,,,,,,,428.3569112670002,j,428.37658928100063,428.6779734820002,j,1,0.31285734599987336,None,428.6786888690003,428.69446001600045,428.69446001600045,428.69446001600045,429.19058505000066,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,429.20954380400053,,,,,,,,,,,,,,,,,429.1910548700007,f,429.20954380400053,429.5754858730006,j,0,0.3609795310003392,None,429.5761956160004,429.5918304530005,429.5918304530005,429.5918304530005,430.0900998340003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,430.10993846400015,,,,,,,,,,,,,,,,,430.090563619,j,430.10993846400015,430.3940504360007,j,1,0.29493565400025545,None,430.3947470510002,430.4129132240005,430.4129132240005,430.4129132240005,430.9064727600007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,430.92542684600085,,,,,,,,,,,,,,,,,430.90694902700034,j,430.92542684600085,431.24248434900073,j,1,0.32648456700007955,None,431.2432216980005,431.2600442620005,431.2600442620005,431.2600442620005,431.7569821160005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,431.7749724430005,,,,,,,,,,,,,,,,,431.7574324840007,f,431.7749724430005,432.20902539800045,j,0,0.43059734199960076,None,432.2098079850002,432.22756927200044,432.22756927200044,432.22756927200044,432.7236541100001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,432.7424370870003,,,,,,,,,,,,,,,,,432.72410662700077,j,432.7424370870003,433.1917234850007,j,1,0.4583120269999199,None,433.1924300010005,433.21035950400073,433.21035950400073,433.21035950400073,433.70695271800014,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,433.7258621280007,,,,,,,,,,,,,,,,,433.707416878,j,433.7258621280007,434.0279270990004,j,1,0.2987045139998372,None,434.0286360990003,434.0420179970006,434.0420179970006,434.0420179970006,434.540438643,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,434.5590814570005,,,,,,,,,,,,,,,,,434.54091128600066,f,434.5590814570005,434.8278074530008,j,0,0.2704139879997456,None,434.82851035800013,434.84602742900006,434.84602742900006,434.84602742900006,435.3396010200004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,435.3585497690001,,,,,,,,,,,,,,,,,435.34005581900055,j,435.3585497690001,435.7250530240008,j,1,0.36253172000033373,None,435.7257643790008,435.74119543300003,435.74119543300003,435.74119543300003,436.240079145,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,436.2598312560003,,,,,,,,,,,,,,,,,436.24054230600086,j,436.2598312560003,436.6424214590006,j,1,0.3930679390005025,None,436.6431493320006,436.66007997900033,436.66007997900033,436.66007997900033,437.15651828000045,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
